발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도,발생월
2017,2017-09-14 09:00,53,주간,목,1,1,0,0,0,광주,광산구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,보행자,보행자,932576,1680898,126.76003624,35.12100807,09
2017,2017-09-14 11:00,42,주간,목,1,1,0,0,0,전북,군산시,차대차,측면충돌,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,승용차,화물차,화물차,924176,1767292,126.65978034,35.8993141,09
2017,2017-09-14 12:00,13,주간,목,1,1,0,0,0,경기,안산시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,943706,1928783,126.86433744,37.35638525,09
2017,2017-09-14 14:00,48,주간,목,1,3,2,0,0,경기,양주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,958088,1976781,127.02398495,37.78976416,09
2017,2017-09-14 15:00,40,주간,목,1,4,3,0,0,경북,문경시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1056872,1868097,128.13759097,36.8093422,09
2017,2017-09-14 15:00,45,주간,목,1,1,0,0,0,대전,대덕구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,보행자,보행자,993304,1827297,127.42528505,36.44321615,09
2017,2017-09-14 17:00,40,주간,목,1,1,0,0,0,경기,안산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,이륜차,이륜차,939005,1923509,126.81169175,37.30855211,09
2017,2017-09-14 19:00,15,야간,목,1,1,0,0,0,충북,충주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1038159,1888029,127.92842442,36.99042114,09
2017,2017-09-14 22:00,50,야간,목,1,2,1,0,0,광주,광산구,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,936662,1687073,126.80440252,35.17695074,09
2017,2017-09-14 23:00,25,야간,목,1,1,0,0,0,경남,사천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,1052850,1675445,128.07967744,35.07271017,09
2017,2017-09-15 05:00,10,야간,금,1,3,2,0,0,부산,강서구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,건설기계,건설기계,화물차,화물차,1126777,1690514,128.89269065,35.20196436,09
2017,2017-09-15 21:00,14,야간,금,1,2,0,1,0,전남,무안군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,없음,없음,908926,1650231,126.50386762,34.84264912,09
2017,2017-09-16 05:00,43,야간,토,1,1,0,0,0,전북,전주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,965868,1761002,127.12203193,35.84494755,09
2017,2017-09-16 06:00,0,주간,토,1,1,0,0,0,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1014987,1643710,127.6641172,34.78908276,09
2017,2017-09-16 07:00,45,주간,토,1,1,0,0,0,대구,수성구,차량단독,공작물충돌,공작물충돌,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,화물차,화물차,없음,없음,1102453,1763796,128.63480558,35.86537319,09
2017,2017-09-16 10:00,25,주간,토,1,2,0,1,0,경남,밀양시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1108716,1726889,128.69917123,35.53200316,09
2017,2017-09-16 12:00,40,주간,토,1,1,0,0,0,경기,군포시,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,승용차,승용차,950139,1930267,126.93687446,37.37012924,09
2017,2017-09-16 12:00,30,주간,토,1,1,0,0,0,부산,부산진구,차대사람,차도통행중,차도통행중,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,승용차,보행자,보행자,1138422,1684918,129.01964356,35.14998507,09
2017,2017-09-16 17:00,30,주간,토,1,1,0,0,0,강원,동해시,차대차,측면충돌,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,승용차,1143801,1943479,129.12638609,37.47936424,09
2017,2017-09-16 18:00,15,야간,토,1,1,0,0,0,서울,영등포구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,없음,없음,945497,1950448,126.88295788,37.55176348,09
2017,2017-09-16 19:00,5,야간,토,1,2,1,0,0,충남,당진시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,934089,1883616,126.75973112,36.94864187,09
2017,2017-09-16 19:00,25,야간,토,1,1,0,0,0,충남,당진시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,911281,1878432,126.50420527,36.90004464,09
2017,2017-09-16 22:00,20,야간,토,1,1,0,0,0,경기,하남시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,이륜차,이륜차,975764,1945909,127.22576217,37.51214464,09
2017,2017-09-16 22:00,0,야간,토,1,1,0,0,0,충남,태안군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,893295,1852846,126.30594791,36.66758011,09
2017,2017-09-17 02:00,0,야간,일,1,1,0,0,0,경기,평택시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,965837,1887569,127.11611418,36.98596267,09
2017,2017-09-17 05:00,30,야간,일,1,1,0,0,0,경기,부천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,934961,1943513,126.76429945,37.48857553,09
2017,2017-09-17 11:00,35,주간,일,1,2,1,0,0,강원,춘천시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,이륜차,이륜차,1018612,1990856,127.71175081,37.91739497,09
2017,2017-09-17 13:00,25,주간,일,1,5,2,1,1,부산,기장군,차대차,정면충돌,정면충돌,운전자법규위반,과속,교차로,교차로내,화물차,화물차,승용차,승용차,1154520,1697445,129.19870092,35.25882633,09
2017,2017-09-17 17:00,10,주간,일,1,1,0,0,0,전북,남원시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,승용차,승용차,없음,없음,953936,1952044,126.97839369,37.56660917,09
2017,2017-09-17 19:00,25,야간,일,1,1,0,0,0,충남,아산시,차대사람,기타,기타,운전자법규위반,안전거리 미확보,단일로,교량위,승용차,승용차,보행자,보행자,957891,1864273,127.02812223,36.77564315,09
2017,2017-09-17 22:00,52,야간,일,1,1,0,0,0,전북,전주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,965024,1760782,127.11269555,35.84293428,09
2017,2017-09-18 00:00,38,야간,월,1,1,0,0,0,전북,전주시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로횡단보도내,자전거,자전거,승용차,승용차,964829,1758840,127.11062183,35.82541825,09
2017,2017-09-18 02:00,12,야간,월,1,1,0,0,0,경기,수원시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,터널안,승합차,승합차,없음,없음,958812,1923415,127.03520403,37.30879376,09
2017,2017-09-18 05:00,10,야간,월,1,1,0,0,0,경남,밀양시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1115501,1719160,128.77289615,35.46156307,09
2017,2017-09-18 06:00,25,주간,월,1,1,0,0,0,경북,상주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,화물차,화물차,자전거,자전거,1040534,1821209,127.95196003,36.38749925,09
2017,2017-09-18 07:00,45,주간,월,1,1,0,0,0,부산,금정구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,1144941,1694632,129.0928959,35.23662519,09
2017,2017-09-18 09:00,8,주간,월,1,2,1,0,0,충북,보은군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,화물차,화물차,1028788,1823953,127.8210944,36.41266069,09
2017,2017-09-18 11:00,5,주간,월,1,6,1,4,0,전남,구례군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승합차,승합차,화물차,화물차,1009563,1690965,127.60507237,35.21399723,09
2017,2017-09-18 12:00,25,주간,월,1,1,0,0,0,울산,울주군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,화물차,화물차,1148082,1734344,129.13461782,35.59409657,09
2017,2017-09-18 12:00,10,주간,월,1,2,1,0,0,전남,영암군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,915862,1636991,126.58097721,34.72394488,09
2017,2017-09-18 13:00,45,주간,월,1,3,0,0,2,경기,고양시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,930144,1965818,126.70768745,37.68925125,09
2017,2017-09-18 16:00,25,주간,월,1,2,1,0,0,충남,청양군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,건설기계,건설기계,958933,1827894,127.04174319,36.44774205,09
2017,2017-09-18 18:00,23,야간,월,1,2,1,0,0,서울,동대문구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,승용차,승용차,960259,1953943,127.04988706,37.58402,09
2017,2017-09-18 19:00,10,야간,월,1,1,0,0,0,제주,서귀포시,차대차,기타,기타,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,승용차,승용차,923400,1476708,126.67742282,33.27903324,09
2017,2017-09-18 19:00,45,야간,월,1,1,0,0,0,전북,익산시,차대사람,기타,기타,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,953234,1772876,126.98143327,35.95147883,09
2017,2017-09-18 19:00,10,야간,월,1,2,0,1,0,경남,하동군,차대차,추돌,추돌,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,농기계,농기계,1033997,1669591,127.87265624,35.02073564,09
2017,2017-09-18 20:00,5,야간,월,1,1,0,0,0,충남,아산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,949428,1865914,126.93317991,36.79002168,09
2017,2017-09-18 20:00,40,야간,월,1,1,0,0,0,전북,전주시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,승용차,승용차,965100,1762393,127.11346663,35.8574617,09
2017,2017-09-18 21:00,10,야간,월,1,1,0,0,0,경북,안동시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1106161,1842437,128.68575751,36.57422558,09
2017,2017-09-18 23:00,0,야간,월,1,2,1,0,0,경북,경주시,차대사람,횡단중,횡단중,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,보행자,보행자,1146223,1761077,129.11897148,35.83531161,09
2017,2017-09-19 00:00,25,야간,화,1,1,0,0,0,경북,성주군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1071687,1769103,128.29454409,35.91595263,09
2017,2017-09-19 04:00,0,야간,화,2,3,0,1,0,전남,장성군,차량단독,전도,전도,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,없음,없음,923473,1696960,126.65885891,35.26336313,09
2017,2017-09-19 05:00,50,야간,화,1,1,0,0,0,충북,청주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,농기계,농기계,983047,1845110,127.31044498,36.60367572,09
2017,2017-09-19 08:00,45,주간,화,1,1,0,0,0,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,945072,1693143,126.89635394,35.23217689,09
2017,2017-09-19 11:00,24,주간,화,1,1,0,0,0,경기,안산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,승용차,승용차,없음,없음,945567,1929775,126.88527749,37.36543756,09
2017,2017-09-19 11:00,0,주간,화,1,2,1,0,0,경남,진주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,건설기계,건설기계,1055958,1684999,128.11441178,35.15868848,09
2017,2017-09-19 11:00,55,주간,화,1,1,0,0,0,충북,단양군,차대차,측면충돌,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,이륜차,이륜차,승용차,승용차,1075146,1881021,128.3437228,36.92455992,09
2017,2017-09-19 13:00,25,주간,화,1,1,0,0,0,부산,강서구,차대사람,차도통행중,차도통행중,운전자법규위반,중앙선 침범,단일로,기타단일로,승합차,승합차,보행자,보행자,1128491,1691502,128.9107788,35.21102901,09
2017,2017-09-19 18:00,12,야간,화,1,1,0,0,0,경기,가평군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1001330,1979222,127.51511018,37.812726,09
2017,2017-09-19 19:00,30,야간,화,1,1,0,0,0,전북,정읍시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,947566,1739664,126.92076405,35.65175879,09
2017,2017-09-19 19:00,30,야간,화,1,1,0,0,0,서울,구로구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,942394,1944981,126.84804486,37.50284723,09
2017,2017-09-19 19:00,23,야간,화,1,1,0,0,0,전북,고창군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,농기계,농기계,908216,1714671,126.48894579,35.42356634,09
2017,2017-09-19 22:00,50,야간,화,1,1,0,0,0,부산,사상구,차대차,측면충돌,측면충돌,운전자법규위반,차로위반(진로변경 위반),단일로,기타단일로,이륜차,이륜차,승용차,승용차,1135909,1684859,128.9920484,35.14980696,09
2017,2017-09-20 01:00,0,야간,수,1,1,0,0,0,경남,통영시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,이륜차,이륜차,보행자,보행자,1083858,1648875,128.41708029,34.83104344,09
2017,2017-09-20 04:00,30,야간,수,1,1,0,0,0,대구,서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1096509,1763279,128.56891575,35.86131647,09
2017,2017-09-20 05:00,57,야간,수,1,1,0,0,0,부산,북구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,1136627,1691123,129.00095042,35.20620918,09
2017,2017-09-20 09:00,0,주간,수,1,1,0,0,0,강원,원주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,1038402,1927950,127.93359238,37.34979005,09
2017,2017-09-20 11:00,10,주간,수,1,1,0,0,0,경북,청도군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,농기계,농기계,1133187,1753431,128.97340925,35.76825386,09
2017,2017-09-20 13:00,20,주간,수,1,1,0,0,0,경북,문경시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1050658,1860839,128.06744675,36.74426931,09
2017,2017-09-20 16:00,30,주간,수,1,1,0,0,0,강원,홍천군,차량단독,전복,전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1053939,1978949,128.11276659,37.80867265,09
2017,2017-09-20 19:00,27,야간,수,1,1,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1096857,1687341,128.56369828,35.17669385,09
2017,2017-09-20 19:00,7,야간,수,1,1,0,0,0,충북,청주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,보행자,보행자,996629,1848560,127.46229291,36.63492227,09
2017,2017-09-20 19:00,5,야간,수,1,1,0,0,0,전남,보성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,961106,1641259,127.07498461,34.76507935,09
2017,2017-09-20 20:00,10,야간,수,1,1,0,0,0,경기,남양주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,965167,1964727,127.10496036,37.68141775,09
2017,2017-09-20 21:00,53,야간,수,1,1,0,0,0,경기,평택시,차대사람,보도통행중,보도통행중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,승합차,보행자,보행자,965802,1889313,127.11564179,37.00168222,09
2017,2017-09-20 22:00,28,야간,수,1,2,0,1,0,부산,중구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,보행자,보행자,1139000,1679183,129.02502295,35.09820975,09
2017,2017-09-20 23:00,15,야간,수,1,1,0,0,0,경기,수원시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,승합차,보행자,보행자,957140,1919734,127.0165489,37.27553886,09
2017,2017-09-20 23:00,40,야간,수,1,2,0,1,0,충북,보은군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1025297,1828674,127.78231117,36.4553197,09
2017,2017-09-21 02:00,40,야간,목,1,1,0,0,0,경기,화성시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,945998,1906383,126.89184222,37.15461843,09
2017,2017-09-21 02:00,45,야간,목,2,2,0,0,0,광주,광산구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,936822,1685397,126.80611768,35.16185626,09
2017,2017-09-21 04:00,52,야간,목,1,2,1,0,0,충남,아산시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,승합차,승합차,964899,1866587,127.10654612,36.79678837,09
2017,2017-09-21 05:00,45,야간,목,1,1,0,0,0,대구,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1096786,1765292,128.57222774,35.87943544,09
2017,2017-09-21 06:00,30,주간,목,1,1,0,0,0,경기,안산시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,939875,1926824,126.82124008,37.3384879,09
2017,2017-09-21 06:00,55,주간,목,1,1,0,0,0,대구,동구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,승용차,승용차,1102906,1769995,128.64062363,35.92120543,09
2017,2017-09-21 08:00,50,주간,목,1,2,1,0,0,강원,원주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1028259,1937364,127.81943076,37.43500925,09
2017,2017-09-21 08:00,12,주간,목,1,1,0,0,0,경기,화성시,차대사람,차도통행중,차도통행중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승용차,승용차,보행자,보행자,932554,1913093,126.73984408,37.21422448,09
2017,2017-09-21 14:00,40,주간,목,1,4,2,1,0,전남,해남군,차대차,측면충돌,측면충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,화물차,화물차,화물차,화물차,912711,1609379,126.54947669,34.47463095,09
2017,2017-09-21 14:00,50,주간,목,1,1,0,0,0,경기,용인시,차대차,측면충돌,측면충돌,운전자법규위반,차로위반(진로변경 위반),단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,승용차,988514,1907937,127.37062033,37.1701162,09
2017,2017-09-21 14:00,55,주간,목,1,1,0,0,0,대구,수성구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,1100067,1761442,128.60808654,35.84439983,09
2017,2017-09-21 15:00,20,주간,목,1,1,0,0,0,경북,경주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1173924,1743118,129.42163663,35.66895708,09
2017,2017-09-21 16:00,20,주간,목,1,1,0,0,0,경기,광주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,976484,1933567,127.23430296,37.40091698,09
2017,2017-09-21 16:00,59,주간,목,1,1,0,0,0,강원,양구군,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1032160,2024556,127.86740158,38.22074165,09
2017,2017-09-21 19:00,50,야간,목,1,1,0,0,0,경남,창녕군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,1084280,1728095,128.42979636,35.54525454,09
2017,2017-09-21 20:00,25,야간,목,1,1,0,0,0,경북,청도군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,1106551,1740648,128.67710984,35.65627077,09
2017,2017-09-21 23:00,5,야간,목,1,1,0,0,0,경북,칠곡군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1076111,1785512,128.34514934,36.06354494,09
2017,2017-09-22 05:00,58,야간,금,1,2,0,1,0,전북,정읍시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,화물차,화물차,941958,1732632,126.85932193,35.58804476,09
2017,2017-09-22 05:00,25,야간,금,1,3,0,2,0,충남,천안시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,966969,1868416,127.12966931,36.81335045,09
2017,2017-09-22 06:00,45,주간,금,1,1,0,0,0,광주,광산구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로부근,승합차,승합차,보행자,보행자,937693,1686486,126.81648729,35.17169862,09
2017,2017-09-22 07:00,12,주간,금,1,1,0,0,0,대구,서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,자전거,자전거,보행자,보행자,1095236,1765399,128.55507175,35.88055204,09
2017,2017-09-22 09:00,50,주간,금,1,1,0,0,0,서울,성동구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,961193,1949572,127.06069682,37.54466271,09
2017,2017-09-22 11:00,1,주간,금,1,2,0,1,0,전남,무안군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,승용차,승용차,896212,1667588,126.36267247,34.99791786,09
2017,2017-09-22 11:00,40,주간,금,1,2,0,1,0,전북,김제시,차대차,측면충돌,측면충돌,운전자법규위반,앞지르기 금지위반,교차로,교차로내,화물차,화물차,원동기장치자전거,원동기장치자전거,949965,1754965,126.9463109,35.78983626,09
2017,2017-09-22 12:00,13,주간,금,1,1,0,0,0,경기,고양시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,이륜차,이륜차,946130,1961608,126.88930217,37.65238577,09
2017,2017-09-22 13:00,5,주간,금,1,1,0,0,0,대전,동구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,이륜차,이륜차,1002490,1824454,127.52777466,36.41760582,09
2017,2017-09-22 13:00,8,주간,금,1,1,0,0,0,대구,달성군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,원동기장치자전거,건설기계,건설기계,1082704,1740518,128.41368383,35.65738559,09
2017,2017-09-22 16:00,21,주간,금,1,1,0,0,0,인천,강화군,차대차,추돌,추돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,자전거,자전거,화물차,화물차,910841,1972210,126.48799581,37.74518144,09
2017,2017-09-22 17:00,17,주간,금,1,1,0,0,0,경기,파주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,948699,1975338,126.91745618,37.77627968,09
2017,2017-09-22 18:00,50,야간,금,1,4,1,2,0,전북,임실군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,농기계,농기계,973260,1730902,127.20488978,35.57378769,09
2017,2017-09-22 18:00,45,야간,금,1,2,0,1,0,경기,안양시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,승합차,자전거,자전거,951797,1931143,126.9555419,37.37811269,09
2017,2017-09-22 19:00,50,야간,금,1,1,0,0,0,광주,남구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승합차,승합차,보행자,보행자,944407,1679580,126.88996025,35.10984708,09
2017,2017-09-22 22:00,3,야간,금,1,1,0,0,0,서울,관악구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,주차장,주차장,승용차,승용차,보행자,보행자,949244,1940653,126.92605293,37.46369324,09
2017,2017-09-22 23:00,0,야간,금,1,1,0,0,0,경북,안동시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1111367,1844211,128.74495736,36.58921966,09
2017,2017-09-22 23:00,45,야간,금,1,3,2,0,0,전북,전주시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,이륜차,이륜차,964973,1758138,127.1123394,35.81894751,09
2017,2017-09-23 03:00,30,야간,토,1,3,1,1,0,경남,김해시,차량단독,전복,전복,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,없음,없음,1124377,1697134,128.86733909,35.26194258,09
2017,2017-09-23 04:00,30,야간,토,1,1,0,0,0,전북,익산시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,954713,1773884,126.99777512,35.96063636,09
